"id","content","annotations__id","annotations__tag_id","annotations__end","annotations__start","annotations__example_id","annotations__tag_name","annotations__value","annotations__correct","annotations__human_annotations__timestamp","annotations__human_annotations__annotator_id","annotations__human_annotations__tagged_token_id","annotations__human_annotations__name","annotations__human_annotations__reason"
"","","b62d0e6a-02c7-41ea-8341-6e11acae9915","03eb3e50-d4d8-4261-a60b-fa5aee5deb4a","77","65","1cff1759-36dd-4152-8c66-45ea305dfc22","MedicalCondition","tuberculosis","null","2020-03-18T07:08:18.217000Z","1","b62d0e6a-02c7-41ea-8341-6e11acae9915","Ashpat123","exploration"
"","","e818a974-a833-4f6d-816b-276bcaeb1e7c","03eb3e50-d4d8-4261-a60b-fa5aee5deb4a","558","550","1cff1759-36dd-4152-8c66-45ea305dfc22","MedicalCondition","syphilis","null","2020-03-18T10:19:43.139000Z","1","e818a974-a833-4f6d-816b-276bcaeb1e7c","Ashpat123","exploration"
"","","f18350a2-d105-4dba-b8ec-de088b22535a","03eb3e50-d4d8-4261-a60b-fa5aee5deb4a","536","524","1cff1759-36dd-4152-8c66-45ea305dfc22","MedicalCondition","yphoid fever","null","","","","",""
"","","faa95823-56ac-4888-a183-54148a433945","2340864c-0876-4ad1-8a34-600324a516d1","115","89","1cff1759-36dd-4152-8c66-45ea305dfc22","Pathogen","Mycobacterium tuberculosis","null","2020-03-18T07:08:27.893000Z","1","faa95823-56ac-4888-a183-54148a433945","Ashpat123","exploration"
"","","fec5f505-8783-410a-97cc-1588aa502783","2340864c-0876-4ad1-8a34-600324a516d1","431","423","1cff1759-36dd-4152-8c66-45ea305dfc22","Pathogen","Shigella","null","2020-03-18T07:09:20.681000Z","1","fec5f505-8783-410a-97cc-1588aa502783","Ashpat123","exploration"
"d4fdcd57-5120-4a82-945a-1dd4b7e41204","Although the vast majority of bacteria are harmless or beneficial to one's body, a few pathogenic bacteria can cause infectious diseases. The most common bacterial disease is tuberculosis, caused by the bacterium Mycobacterium tuberculosis, which affects about 2 million people mostly in sub-Saharan Africa. Pathogenic bacteria contribute to other globally important diseases, such as pneumonia, which can be caused by bacteria such as Streptococcus and Pseudomonas, and foodborne illnesses, which can be caused by bacteria such as Shigella, Campylobacter, and Salmonella. Pathogenic bacteria also cause infections such as tetanus, typhoid fever, diphtheria, syphilis, and Hansen's disease. They typically range between 1 and 5 micrometers in length.","01aefd8a-185f-4fc4-9c7d-040a333b757d","03eb3e50-d4d8-4261-a60b-fa5aee5deb4a","667","659","d4fdcd57-5120-4a82-945a-1dd4b7e41204","MedicalCondition","syphilis","null","2020-03-18T07:07:32.565000Z","1","01aefd8a-185f-4fc4-9c7d-040a333b757d","Ashpat123","exploration"
"","","0a670950-0e05-4912-abda-0edb28be2c26","2340864c-0876-4ad1-8a34-600324a516d1","449","436","d4fdcd57-5120-4a82-945a-1dd4b7e41204","Pathogen","Streptococcus","null","2020-03-18T07:05:54.713000Z","1","0a670950-0e05-4912-abda-0edb28be2c26","Ashpat123","exploration"
"","","0a8b0942-9694-4a61-ade2-126fcd4eaebd","03eb3e50-d4d8-4261-a60b-fa5aee5deb4a","689","673","d4fdcd57-5120-4a82-945a-1dd4b7e41204","MedicalCondition","Hansen's disease","null","2020-03-18T07:07:17.974000Z","1","0a8b0942-9694-4a61-ade2-126fcd4eaebd","Ashpat123","exploration"
"","","0c0709a8-70b8-4c68-8f21-edd5f59e0d12","2340864c-0876-4ad1-8a34-600324a516d1","38","30","d4fdcd57-5120-4a82-945a-1dd4b7e41204","Pathogen","bacteria","null","2020-03-18T07:04:14.236000Z","1","0c0709a8-70b8-4c68-8f21-edd5f59e0d12","Ashpat123","exploration"
"","","141a5f6c-8899-4a87-a01f-3fd057c20123","2340864c-0876-4ad1-8a34-600324a516d1","465","454","d4fdcd57-5120-4a82-945a-1dd4b7e41204","Pathogen","Pseudomonas","null","2020-03-18T07:06:01.018000Z","1","141a5f6c-8899-4a87-a01f-3fd057c20123","Ashpat123","exploration"
"","","1561cd44-c186-4098-b129-af4dad102e27","03eb3e50-d4d8-4261-a60b-fa5aee5deb4a","657","647","d4fdcd57-5120-4a82-945a-1dd4b7e41204","MedicalCondition","diphtheria","null","2020-03-18T07:07:09.675000Z","1","1561cd44-c186-4098-b129-af4dad102e27","Ashpat123","exploration"
"","","1b69406b-afbd-4b7e-aa68-ebbd459c982e","2340864c-0876-4ad1-8a34-600324a516d1","106","87","d4fdcd57-5120-4a82-945a-1dd4b7e41204","Pathogen","pathogenic bacteria","null","2020-03-18T07:04:22.130000Z","1","1b69406b-afbd-4b7e-aa68-ebbd459c982e","Ashpat123","exploration"
"","","2078860e-19d6-45be-b565-8b95fb2e8f16","03eb3e50-d4d8-4261-a60b-fa5aee5deb4a","554","542","d4fdcd57-5120-4a82-945a-1dd4b7e41204","MedicalCondition","Campylobacte","null","","","","",""
"","","244e8355-864b-4e25-953a-c4d9c417e11e","2340864c-0876-4ad1-8a34-600324a516d1","540","532","d4fdcd57-5120-4a82-945a-1dd4b7e41204","Pathogen","Shigella","null","2020-03-18T07:06:22.276000Z","1","244e8355-864b-4e25-953a-c4d9c417e11e","Ashpat123","exploration"
"","","3b0ed732-ab08-4a32-9937-860d657f0c07","03eb3e50-d4d8-4261-a60b-fa5aee5deb4a","39","30","d4fdcd57-5120-4a82-945a-1dd4b7e41204","Pathogen","bacteria ","null","2020-03-18T07:04:08.599000Z","1","3b0ed732-ab08-4a32-9937-860d657f0c07","Ashpat123","exploration"
"","","3b0f02c4-9960-4855-9a91-3b4ed2cc8624","2340864c-0876-4ad1-8a34-600324a516d1","571","561","d4fdcd57-5120-4a82-945a-1dd4b7e41204","Pathogen","Salmonella","null","2020-03-18T07:06:28.809000Z","1","3b0f02c4-9960-4855-9a91-3b4ed2cc8624","Ashpat123","exploration"
"","","652386c0-897a-4a37-8257-f72428e06fac","03eb3e50-d4d8-4261-a60b-fa5aee5deb4a","630","623","d4fdcd57-5120-4a82-945a-1dd4b7e41204","MedicalCondition","tetanus","null","2020-03-18T07:06:38.284000Z","1","652386c0-897a-4a37-8257-f72428e06fac","Ashpat123","exploration"
"","","85225838-1df4-4f75-9f23-b564eb7d889c","03eb3e50-d4d8-4261-a60b-fa5aee5deb4a","490","471","d4fdcd57-5120-4a82-945a-1dd4b7e41204","MedicalCondition","foodborne illnesses","null","2020-03-18T07:05:47.156000Z","1","85225838-1df4-4f75-9f23-b564eb7d889c","Ashpat123","exploration"
"","","940a67fb-ebce-456d-a548-70041431c325","03eb3e50-d4d8-4261-a60b-fa5aee5deb4a","645","632","d4fdcd57-5120-4a82-945a-1dd4b7e41204","MedicalCondition","typhoid fever","null","2020-03-18T07:06:46.643000Z","1","940a67fb-ebce-456d-a548-70041431c325","Ashpat123","exploration"
"","","a04a1260-ee31-43c3-933e-e75e7b0c9c2a","03eb3e50-d4d8-4261-a60b-fa5aee5deb4a","555","542","d4fdcd57-5120-4a82-945a-1dd4b7e41204","Pathogen","Campylobacter","null","2020-03-18T07:06:15.494000Z","1","a04a1260-ee31-43c3-933e-e75e7b0c9c2a","Ashpat123","exploration"
"","","ef46dc19-e3ad-4fe3-92ba-060b8a23e18f","03eb3e50-d4d8-4261-a60b-fa5aee5deb4a","667","648","d4fdcd57-5120-4a82-945a-1dd4b7e41204","MedicalCondition","iphtheria, syphilis","null","","","","",""
"36b0f922-ff49-405d-b4ef-95ab07955c95","Much like viral pathogens, infection by certain bacterial pathogens can be prevented via vaccines.[30] Vaccines against bacterial pathogens include the anthrax vaccine and the pneumococcal vaccine. Many other bacterial pathogens lack vaccines as a preventive measure, but infection by these bacteria can often be treated or prevented with antibiotics. Common antibiotics include amoxicillin, ciprofloxacin, and doxycycline. Each antibiotic has different bacteria that it is effective against and has different mechanisms to kill that bacteria. For example, doxycycline inhibits the synthesis of new proteins in both gram-negative and gram-positive bacteria which leads to the death of the affected bacteria.[35]","3fa56b25-415b-402f-86d3-755c5c4a3c5a","c06bd022-6ded-44a5-8d90-f17685bb85a1","390","379","36b0f922-ff49-405d-b4ef-95ab07955c95","Medicine","amoxicillin","null","2020-03-18T07:05:11.283000Z","1","3fa56b25-415b-402f-86d3-755c5c4a3c5a","Ashpat123","exploration"
"","","a39b8220-98f8-4f34-8e66-12b5d66b1abf","c06bd022-6ded-44a5-8d90-f17685bb85a1","167","152","36b0f922-ff49-405d-b4ef-95ab07955c95","Medicine","anthrax vaccine","null","2020-03-18T07:04:54.133000Z","1","a39b8220-98f8-4f34-8e66-12b5d66b1abf","Ashpat123","exploration"
"","","b2461aed-d7c8-4279-bfad-2cab53c41197","c06bd022-6ded-44a5-8d90-f17685bb85a1","422","411","36b0f922-ff49-405d-b4ef-95ab07955c95","Medicine","doxycycline","null","2020-03-18T07:05:29.306000Z","1","b2461aed-d7c8-4279-bfad-2cab53c41197","Ashpat123","exploration"
"","","c811b6d4-3f26-4fed-af0d-4e251c91f07e","c06bd022-6ded-44a5-8d90-f17685bb85a1","405","392","36b0f922-ff49-405d-b4ef-95ab07955c95","Medicine","ciprofloxacin","null","2020-03-18T07:05:22.028000Z","1","c811b6d4-3f26-4fed-af0d-4e251c91f07e","Ashpat123","exploration"
"","","d10d51aa-5899-45b8-a919-ae5ef176e800","c06bd022-6ded-44a5-8d90-f17685bb85a1","196","176","36b0f922-ff49-405d-b4ef-95ab07955c95","Medicine","pneumococcal vaccine","null","2020-03-18T07:05:00.141000Z","1","d10d51aa-5899-45b8-a919-ae5ef176e800","Ashpat123","exploration"
"9060a40c-5fca-4626-a851-fa5cce509e93","The term pathogen came into use in the 1880s.[1][2] Typically, the term is used to describe an infectious microorganism or agent, such as a virus, bacterium, protozoan, prion, viroid, or fungus.[","1569b34a-b9c4-4020-b507-1e22ab5f7833","2340864c-0876-4ad1-8a34-600324a516d1","167","158","9060a40c-5fca-4626-a851-fa5cce509e93","Pathogen","protozoan","null","2020-03-18T07:00:52.553000Z","1","1569b34a-b9c4-4020-b507-1e22ab5f7833","Ashpat123","exploration"
"","","38fd8c80-8a44-4d22-ba0e-f9f87862a950","2340864c-0876-4ad1-8a34-600324a516d1","119","95","9060a40c-5fca-4626-a851-fa5cce509e93","Pathogen","infectious microorganism","null","2020-03-18T07:00:24.062000Z","1","38fd8c80-8a44-4d22-ba0e-f9f87862a950","Ashpat123","exploration"
"","","4753cc9e-2eac-4651-9bf2-92b9a39a8caf","2340864c-0876-4ad1-8a34-600324a516d1","193","187","9060a40c-5fca-4626-a851-fa5cce509e93","Pathogen","fungus","null","2020-03-18T07:00:59.226000Z","1","4753cc9e-2eac-4651-9bf2-92b9a39a8caf","Ashpat123","exploration"
"","","6444bd3c-33aa-42f9-9582-0f6ecb5b612c","2340864c-0876-4ad1-8a34-600324a516d1","156","147","9060a40c-5fca-4626-a851-fa5cce509e93","Pathogen","bacterium","null","2020-03-18T07:00:46.138000Z","1","6444bd3c-33aa-42f9-9582-0f6ecb5b612c","Ashpat123","exploration"
"","","bea3262b-7da3-4b48-93bd-4229d75ec915","2340864c-0876-4ad1-8a34-600324a516d1","145","140","9060a40c-5fca-4626-a851-fa5cce509e93","Pathogen","virus","null","2020-03-18T07:00:37.481000Z","1","bea3262b-7da3-4b48-93bd-4229d75ec915","Ashpat123","exploration"
"556d082e-4879-4ad4-aec9-e7d438eabb9a","Some antidepressants are used as a treatment for social anxiety disorder, but their efficacy is not entirely convincing, as only a small proportion of antidepressants showed some efficacy for this condition. Paroxetine was the first drug to be FDA-approved for this disorder. Its efficacy is considered beneficial, although not everyone responds favorably to the drug. Sertraline and fluvoxamine extended release were later approved for it as well, while escitalopram is used off-label with acceptable efficacy. However, there isn't enough evidence to support citalopram for treating social phobia, and fluoxetine was no better than placebo in clinical trials. SSRIs are used as a first-line treatment for social anxiety, but they don't work for everyone. One alternative would be venlafaxine, which is a SNRI. It showed benefits for social phobia in five clinical trials against placebo, while the other SNRIs are not considered particularly useful for this disorder as many of them didn't undergo testing for it. As of now, it is unclear if duloxetine and desvenlafaxine can provide benefits for social anxiety sufferers. However, another class of antidepressants called MAOIs are considered effective for social anxiety, but they come with many unwanted side effects and are rarely used. Phenelzine was shown to be a good treatment option, but its use is limited by dietary restrictions. Moclobemide is a RIMA and showed mixed results but still got approval in some European countries for social anxiety disorder. TCA antidepressants, such as clomipramine and imipramine, are not considered effective for this anxiety disorder in particular. This leaves out SSRIs such as paroxetine, sertraline and fluvoxamine CR as acceptable and tolerated treatment options for this disorder.[19][20]","08d1d5f9-d78e-4b4e-8277-261fc315431f","c06bd022-6ded-44a5-8d90-f17685bb85a1","395","384","556d082e-4879-4ad4-aec9-e7d438eabb9a","Medicine","fluvoxamine","null","2020-03-18T06:56:51.429000Z","1","08d1d5f9-d78e-4b4e-8277-261fc315431f","Ashpat123","exploration"
"","","0adbc206-5763-4a07-acfc-1a7043d5a222","03eb3e50-d4d8-4261-a60b-fa5aee5deb4a","1112","1098","556d082e-4879-4ad4-aec9-e7d438eabb9a","MedicalCondition","social anxiety","null","2020-03-18T06:58:03.764000Z","1","0adbc206-5763-4a07-acfc-1a7043d5a222","Ashpat123","exploration"
"","","0beff866-a048-4eb6-a871-c6f5c9a53839","c06bd022-6ded-44a5-8d90-f17685bb85a1","1697","1687","556d082e-4879-4ad4-aec9-e7d438eabb9a","Medicine","sertraline","null","2020-03-18T06:59:13.557000Z","1","0beff866-a048-4eb6-a871-c6f5c9a53839","Ashpat123","exploration"
"","","1bcd5e62-4a20-4a0e-8bb8-842bbea15ab6","03eb3e50-d4d8-4261-a60b-fa5aee5deb4a","72","49","556d082e-4879-4ad4-aec9-e7d438eabb9a","MedicalCondition","social anxiety disorder","null","2020-03-18T06:56:22.495000Z","1","1bcd5e62-4a20-4a0e-8bb8-842bbea15ab6","Ashpat123","exploration"
"","","202489b6-d256-4d9e-a072-a1eefaa1d38d","c06bd022-6ded-44a5-8d90-f17685bb85a1","1178","1173","556d082e-4879-4ad4-aec9-e7d438eabb9a","Medicine","MAOIs","null","2020-03-18T06:58:13.639000Z","1","202489b6-d256-4d9e-a072-a1eefaa1d38d","Ashpat123","exploration"
"","","219d8f8d-c7aa-4e11-9185-58ea5006eb32","c06bd022-6ded-44a5-8d90-f17685bb85a1","1713","1702","556d082e-4879-4ad4-aec9-e7d438eabb9a","Medicine","fluvoxamine","null","2020-03-18T06:59:26.960000Z","1","219d8f8d-c7aa-4e11-9185-58ea5006eb32","Ashpat123","exploration"
"","","2cec1523-0f1a-4778-935f-30056f1e161c","c06bd022-6ded-44a5-8d90-f17685bb85a1","792","781","556d082e-4879-4ad4-aec9-e7d438eabb9a","Medicine","venlafaxine","null","2020-03-18T06:57:26.801000Z","1","2cec1523-0f1a-4778-935f-30056f1e161c","Ashpat123","exploration"
"","","31c44c6c-61aa-4b3e-a976-878b4b08abd9","03eb3e50-d4d8-4261-a60b-fa5aee5deb4a","1573","1563","556d082e-4879-4ad4-aec9-e7d438eabb9a","Medicine","imipramine","null","2020-03-18T06:58:57.908000Z","1","31c44c6c-61aa-4b3e-a976-878b4b08abd9","Ashpat123","exploration"
"","","40d2f10f-fde7-4096-b78e-9260c97245ca","03eb3e50-d4d8-4261-a60b-fa5aee5deb4a","72","48","556d082e-4879-4ad4-aec9-e7d438eabb9a","MedicalCondition"," social anxiety disorder","null","","","","",""
"","","4950ba35-2f64-45d9-98b4-d9ef3d858b2f","c06bd022-6ded-44a5-8d90-f17685bb85a1","613","603","556d082e-4879-4ad4-aec9-e7d438eabb9a","Medicine","fluoxetine","null","2020-03-18T06:57:15.686000Z","1","4950ba35-2f64-45d9-98b4-d9ef3d858b2f","Ashpat123","exploration"
"","","4f33e4cb-b02f-4e7b-94cb-430042ac80b0","03eb3e50-d4d8-4261-a60b-fa5aee5deb4a","1685","1675","556d082e-4879-4ad4-aec9-e7d438eabb9a","MedicalCondition","paroxetine","null","2020-03-18T06:59:20.680000Z","1","4f33e4cb-b02f-4e7b-94cb-430042ac80b0","Ashpat123","exploration"
"","","6ddbf29e-7ca0-4f08-b6e1-ffb76f1e1101","03eb3e50-d4d8-4261-a60b-fa5aee5deb4a","1629","1613","556d082e-4879-4ad4-aec9-e7d438eabb9a","MedicalCondition","anxiety disorder","null","2020-03-18T06:59:06.531000Z","1","6ddbf29e-7ca0-4f08-b6e1-ffb76f1e1101","Ashpat123","exploration"
"","","8265f8e6-c8b0-4aef-af7c-e13420bd8177","03eb3e50-d4d8-4261-a60b-fa5aee5deb4a","379","369","556d082e-4879-4ad4-aec9-e7d438eabb9a","Medicine","Sertraline","null","2020-03-18T06:56:40.854000Z","1","8265f8e6-c8b0-4aef-af7c-e13420bd8177","Ashpat123","exploration"
"","","a1a3c25a-eede-4ec1-b629-8d82267fed7a","c06bd022-6ded-44a5-8d90-f17685bb85a1","1301","1291","556d082e-4879-4ad4-aec9-e7d438eabb9a","Medicine","Phenelzine","null","2020-03-18T06:58:22.588000Z","1","a1a3c25a-eede-4ec1-b629-8d82267fed7a","Ashpat123","exploration"
"","","a271c733-1dd3-4542-b772-3a33858d8d38","03eb3e50-d4d8-4261-a60b-fa5aee5deb4a","1558","1546","556d082e-4879-4ad4-aec9-e7d438eabb9a","Medicine","clomipramine","null","2020-03-18T06:58:52.433000Z","1","a271c733-1dd3-4542-b772-3a33858d8d38","Ashpat123","exploration"
"","","a27ea0a5-02b8-43f5-afd0-0770a6429dc7","03eb3e50-d4d8-4261-a60b-fa5aee5deb4a","1402","1394","556d082e-4879-4ad4-aec9-e7d438eabb9a","MedicalCondition","lobemide","null","","","","",""
"","","ad4b4509-210e-42e1-ade3-edb354bb1f49","03eb3e50-d4d8-4261-a60b-fa5aee5deb4a","848","835","556d082e-4879-4ad4-aec9-e7d438eabb9a","MedicalCondition","ocial phobia ","null","","","","",""
"","","b87d4d05-3fe1-4a4f-8636-0754b032b3df","03eb3e50-d4d8-4261-a60b-fa5aee5deb4a","1112","1106","556d082e-4879-4ad4-aec9-e7d438eabb9a","MedicalCondition","nxiety","null","","","","",""
"","","c99e490d-c681-45e1-9053-859103d05a94","03eb3e50-d4d8-4261-a60b-fa5aee5deb4a","1392","1391","556d082e-4879-4ad4-aec9-e7d438eabb9a","MedicalCondition","M","null","","","","",""
"","","ea9659d5-ae3e-4b10-b692-a84cfa2ff2a3","c06bd022-6ded-44a5-8d90-f17685bb85a1","467","455","556d082e-4879-4ad4-aec9-e7d438eabb9a","Medicine","escitalopram","null","2020-03-18T06:57:01.825000Z","1","ea9659d5-ae3e-4b10-b692-a84cfa2ff2a3","Ashpat123","exploration"
"","","f6b8dac8-4515-41f9-b611-0c67c038c30a","c06bd022-6ded-44a5-8d90-f17685bb85a1","1402","1391","556d082e-4879-4ad4-aec9-e7d438eabb9a","Medicine","Moclobemide","null","2020-03-18T06:58:41.287000Z","1","f6b8dac8-4515-41f9-b611-0c67c038c30a","Ashpat123","exploration"
"","","fa1ae1eb-7165-4f7a-a2ed-2557cb6444ef","03eb3e50-d4d8-4261-a60b-fa5aee5deb4a","597","584","556d082e-4879-4ad4-aec9-e7d438eabb9a","MedicalCondition","social phobia","null","2020-03-18T06:57:08.664000Z","1","fa1ae1eb-7165-4f7a-a2ed-2557cb6444ef","Ashpat123","exploration"
"54e9b97d-6ee7-43d2-b67a-fb0e0153a189","However, existing data suggest that patients taking bedaquiline in addition to standard TB therapy are five times more likely to die than those without the new drug,[184] which has resulted in medical journal articles raising health policy questions about why the FDA approved the drug and whether financial ties to the company making bedaquiline influenced physicians' support for its use.[183][185]","357ff480-c7fc-4fd9-aa21-c50c39124efd","c06bd022-6ded-44a5-8d90-f17685bb85a1","98","88","54e9b97d-6ee7-43d2-b67a-fb0e0153a189","Medicine","TB therapy","null","2020-03-18T06:55:55.967000Z","1","357ff480-c7fc-4fd9-aa21-c50c39124efd","Ashpat123","exploration"
"","","ae5f7798-7420-4e62-8b18-ddb29989e83a","c06bd022-6ded-44a5-8d90-f17685bb85a1","346","335","54e9b97d-6ee7-43d2-b67a-fb0e0153a189","Medicine","bedaquiline","null","2020-03-18T06:56:04.575000Z","1","ae5f7798-7420-4e62-8b18-ddb29989e83a","Ashpat123","exploration"
"","","fec31c24-a3eb-4cf2-a83b-6fe294f9867e","c06bd022-6ded-44a5-8d90-f17685bb85a1","63","52","54e9b97d-6ee7-43d2-b67a-fb0e0153a189","Medicine","bedaquiline","null","2020-03-18T06:55:50.229000Z","1","fec31c24-a3eb-4cf2-a83b-6fe294f9867e","Ashpat123","exploration"
"b96b1b77-511e-45a7-b27a-dbe4d70cdf8c","Latent TB is treated with either isoniazid or rifampin alone, or a combination of isoniazid with either rifampicin or rifapentine.[90][91][92]\n\nThe treatment takes three to nine months depending on the medications used.[51][90][93][92] People with latent infections are treated to prevent them from progressing to active TB disease later in life.[94]","2f11646e-ebd5-4f9e-b03b-529950cdec6f","c06bd022-6ded-44a5-8d90-f17685bb85a1","129","118","b96b1b77-511e-45a7-b27a-dbe4d70cdf8c","Medicine","rifapentine","null","2020-03-18T06:54:21.072000Z","1","2f11646e-ebd5-4f9e-b03b-529950cdec6f","Ashpat123","exploration"
"","","4a275246-3e5c-4616-b835-83d6f22311d7","c06bd022-6ded-44a5-8d90-f17685bb85a1","42","33","b96b1b77-511e-45a7-b27a-dbe4d70cdf8c","Medicine","isoniazid","null","2020-03-18T06:54:08.300000Z","1","4a275246-3e5c-4616-b835-83d6f22311d7","Ashpat123","exploration"
"","","5c38ef53-bc17-4239-a8d4-da823150bb74","c06bd022-6ded-44a5-8d90-f17685bb85a1","54","46","b96b1b77-511e-45a7-b27a-dbe4d70cdf8c","Medicine","rifampin","null","2020-03-18T06:54:15.282000Z","1","5c38ef53-bc17-4239-a8d4-da823150bb74","Ashpat123","exploration"
"","","c1526380-efd1-4824-b6f1-c7fb5990a6e8","c06bd022-6ded-44a5-8d90-f17685bb85a1","91","82","b96b1b77-511e-45a7-b27a-dbe4d70cdf8c","Medicine","isoniazid","null","2020-03-18T06:54:33.309000Z","1","c1526380-efd1-4824-b6f1-c7fb5990a6e8","Ashpat123","exploration"
"","","f5c96aed-ccb6-4d64-b20c-243aa5128f91","03eb3e50-d4d8-4261-a60b-fa5aee5deb4a","43","33","b96b1b77-511e-45a7-b27a-dbe4d70cdf8c","MedicalCondition","isoniazid ","null","","","","",""
"","","fe7ebe88-aeab-4ece-b25c-a93dc8eb39b3","c06bd022-6ded-44a5-8d90-f17685bb85a1","114","104","b96b1b77-511e-45a7-b27a-dbe4d70cdf8c","Medicine","rifampicin","null","2020-03-18T06:54:28.256000Z","1","fe7ebe88-aeab-4ece-b25c-a93dc8eb39b3","Ashpat123","exploration"
"bd146991-36dc-418c-ae1b-375f979cf607","If a tuberculosis infection does become active, it most commonly involves the lungs (in about 90% of cases).[14][17] Symptoms may include chest pain and a prolonged cough producing sputum. About 25% of people may not have any symptoms (i.e. they remain ""asymptomatic"").[14] Occasionally, people may cough up blood in small amounts, and in very rare cases, the infection may erode into the pulmonary artery or a Rasmussen's aneurysm, resulting in massive bleeding.[9][18] Tuberculosis may become a chronic illness and cause extensive scarring in the upper lobes of the lungs. The upper lung lobes are more frequently affected by tuberculosis than the lower ones.[9] The reason for this difference is not clear.[13] It may be due to either better air flow,[13] or poor lymph drainage within the upper lungs.[","1d91b41d-56aa-4b15-ba73-a89b6217ef33","03eb3e50-d4d8-4261-a60b-fa5aee5deb4a","541","523","bd146991-36dc-418c-ae1b-375f979cf607","MedicalCondition","extensive scarring","null","2020-03-18T06:51:55Z","1","1d91b41d-56aa-4b15-ba73-a89b6217ef33","Ashpat123","exploration"
"","","655084d0-3c8d-47ef-9a8f-0841c2fb9109","03eb3e50-d4d8-4261-a60b-fa5aee5deb4a","148","138","bd146991-36dc-418c-ae1b-375f979cf607","MedicalCondition","chest pain","null","2020-03-18T06:51:17.384000Z","1","655084d0-3c8d-47ef-9a8f-0841c2fb9109","Ashpat123","exploration"
"","","82cebfc2-c96d-4f5d-a366-3f291202b01d","03eb3e50-d4d8-4261-a60b-fa5aee5deb4a","170","155","bd146991-36dc-418c-ae1b-375f979cf607","MedicalCondition","prolonged cough","null","2020-03-18T06:51:27.563000Z","1","82cebfc2-c96d-4f5d-a366-3f291202b01d","Ashpat123","exploration"
"","","894e6fe9-7399-4a05-b362-22265c83b65d","03eb3e50-d4d8-4261-a60b-fa5aee5deb4a","313","299","bd146991-36dc-418c-ae1b-375f979cf607","MedicalCondition","cough up blood","null","2020-03-18T06:51:36.139000Z","1","894e6fe9-7399-4a05-b362-22265c83b65d","Ashpat123","exploration"
"","","abc51385-b0d6-436b-bdf6-405967f5fb22","03eb3e50-d4d8-4261-a60b-fa5aee5deb4a","462","446","bd146991-36dc-418c-ae1b-375f979cf607","MedicalCondition","massive bleeding","null","2020-03-18T06:51:46.426000Z","1","abc51385-b0d6-436b-bdf6-405967f5fb22","Ashpat123","exploration"
"3a5b5dd4-c6d0-4816-a1ea-d7edb7e3d983","Tuberculosis may infect any part of the body, but most commonly occurs in the lungs (known as pulmonary tuberculosis).[9] Extrapulmonary TB occurs when tuberculosis develops outside of the lungs, although extrapulmonary TB may coexist with pulmonary TB.[9]\n\nGeneral signs and symptoms include fever, chills, night sweats, loss of appetite, weight loss, and fatigue.[9] Significant nail clubbing may also occur.[16]","","","","","","","","","","","","",""
"7547c885-7485-48e1-92bb-ff95bdc7b951","A number of factors make people more susceptible to TB infections. The most important risk factor globally is HIV; 13% of all people with TB are infected by the virus.[39] This is a particular problem in sub-Saharan Africa, where rates of HIV are high.[40][41] Of people without HIV who are infected with tuberculosis, about 5–10% develop active disease during their lifetimes;[16] in contrast, 30% of those coinfected with HIV develop the active disease.[16]","9b62bea0-e8a1-444e-8e46-0d7ebb6f1695","03eb3e50-d4d8-4261-a60b-fa5aee5deb4a","283","279","7547c885-7485-48e1-92bb-ff95bdc7b951","Pathogen","HIV ","null","","","","",""
"","","c82f1243-5b08-400c-b1ed-546f72f13439","03eb3e50-d4d8-4261-a60b-fa5aee5deb4a","282","279","7547c885-7485-48e1-92bb-ff95bdc7b951","Pathogen","HIV","null","2020-03-18T06:48:58.400000Z","1","c82f1243-5b08-400c-b1ed-546f72f13439","Ashpat123","exploration"
"064d20d8-8a62-42ec-baca-84ba9392b688","In 15–20% of active cases, the infection spreads outside the lungs, causing other kinds of TB.[19] These are collectively denoted as ""extrapulmonary tuberculosis"".[20] Extrapulmonary TB occurs more commonly in people with a weakened immune system and young children. In those with HIV, this occurs in more than 50% of cases.[20] Notable extrapulmonary infection sites include the pleura (in tuberculous pleurisy), the central nervous system (in tuberculous meningitis), the lymphatic system (in scrofula of the neck), the genitourinary system (in urogenital tuberculosis), and the bones and joints (in Pott disease of the spine), among others. A potentially more serious, widespread form of TB is called ""disseminated tuberculosis"", it is also known as miliary tuberculosis.[9] Miliary TB currently makes up about 10% of extrapulmonary cases.[21]","0a4e8ac8-f7d6-4121-9793-33cd994bcb3f","03eb3e50-d4d8-4261-a60b-fa5aee5deb4a","161","134","064d20d8-8a62-42ec-baca-84ba9392b688","MedicalCondition","extrapulmonary tuberculosis","null","2020-03-18T06:47:56.609000Z","1","0a4e8ac8-f7d6-4121-9793-33cd994bcb3f","Ashpat123","exploration"
"","","22c92ce1-a90d-4f6b-88e5-54ae7121513e","03eb3e50-d4d8-4261-a60b-fa5aee5deb4a","773","753","064d20d8-8a62-42ec-baca-84ba9392b688","MedicalCondition","miliary tuberculosis","null","2020-03-18T06:48:13.341000Z","1","22c92ce1-a90d-4f6b-88e5-54ae7121513e","Ashpat123","exploration"
